anio;jurisdiccion_de_residencia_id;jurisdicion_residencia_nombre;cie10_causa_id;cie10_clasificacion;sexo_id;Sexo;muerte_materna_id;muerte_materna_clasificacion;grupo_edad;cantidad
2023;18;Corrientes;X59;Exposición a factores no especificados;1;masculino;;;02.De 15 a 34 anios;17
2023;14;Córdoba;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;7
2023;6;Buenos Aires;V19;Ciclista lesionado en otros accidentes de transporte, y en los no especificados.;2;femenino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;2;Ciudad Autónoma de Buenos Aires;W17;Otras caídas de un nivel a otro;2;femenino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;W70;Ahogamiento y sumersión posterior a caída en aguas naturales;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V99;Accidente de transporte no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;70;San Juan;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;X99;Agresión con objeto cortante;2;femenino;;;02.De 15 a 34 anios;2
2023;10;Catamarca;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;W86;Exposición a otras corrientes eléctricas especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;X91;Agresión por ahorcamiento, estrangulamiento y sofocación;2;femenino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;X42;Envenenamiento accidental por, y exposición a narcóticos y psicodislépticos [alucinógenos], no clasificados en otra parte;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;1;masculino;;;02.De 15 a 34 anios;1
2023;99;Sin Información;V05;Peatón lesionado por colisión con tren o vehículo de rieles;1;masculino;;;02.De 15 a 34 anios;2
2023;99;Sin Información;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;99;Sin Información;X99;Agresión con objeto cortante;2;femenino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;2
2023;62;Río Negro;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;26;Chubut;W34;Disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;2
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;29
2023;66;Salta;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;54;Misiones;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;3
2023;90;Tucumán;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;W10;Caída en o desde escalera o escalones;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;3
2023;6;Buenos Aires;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;46;La Rioja;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;94;Tierra del Fuego, Antártida e Islas del Atlántico Sur;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W85;Exposición a líneas de transmisión eléctrica;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V98;Otros accidentes de transporte especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;54;Misiones;W12;Caída en o desde andamio;1;masculino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;1
2023;54;Misiones;W20;Golpe por objeto arrojado, proyectado o que cae;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;6
2023;6;Buenos Aires;W13;Caída desde, fuera o a través de un edificio u otra construcción;2;femenino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;W87;Exposición a corriente eléctrica no especificada;2;femenino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;1
2023;62;Río Negro;W23;Atrapado, aplastado, trabado o apretado en o entre objetos;1;masculino;;;02.De 15 a 34 anios;1
2023;74;San Luis;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;1;masculino;;;02.De 15 a 34 anios;2
2023;90;Tucumán;V28;Motociclista lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;3
2023;6;Buenos Aires;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;5
2023;6;Buenos Aires;X01;Exposición a fuego no controlado en lugar que no es edificio u otra construcción;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;W34;Disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;98;;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;02.De 15 a 34 anios;5
2023;54;Misiones;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;2;femenino;;;02.De 15 a 34 anios;1
2023;62;Río Negro;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;3
2023;46;La Rioja;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;Y04;Agresión con fuerza corporal;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;2
2023;14;Córdoba;W54;Mordedura o ataque de perro;2;femenino;;;02.De 15 a 34 anios;1
2023;54;Misiones;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;2
2023;14;Córdoba;W84;Obstrucción no especificada de la respiración;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;2
2023;46;La Rioja;X59;Exposición a factores no especificados;1;masculino;;;02.De 15 a 34 anios;5
2023;14;Córdoba;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;4
2023;86;Santiago del Estero;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;2
2023;6;Buenos Aires;V05;Peatón lesionado por colisión con tren o vehículo de rieles;1;masculino;;;02.De 15 a 34 anios;7
2023;82;Santa Fe;W69;Ahogamiento y sumersión mientras se está en aguas naturales;1;masculino;;;02.De 15 a 34 anios;2
2023;42;La Pampa;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;2
2023;22;Chaco;X59;Exposición a factores no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;2
2023;14;Córdoba;V53;Ocupante de camioneta o furgoneta lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;2
2023;66;Salta;W18;Otras caídas en el mismo nivel;1;masculino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;W34;Disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;42;La Pampa;Y09;Agresión por medios no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;W84;Obstrucción no especificada de la respiración;1;masculino;;;02.De 15 a 34 anios;1
2023;10;Catamarca;W70;Ahogamiento y sumersión posterior a caída en aguas naturales;1;masculino;;;02.De 15 a 34 anios;1
2023;2;Ciudad Autónoma de Buenos Aires;X59;Exposición a factores no especificados;2;femenino;;;02.De 15 a 34 anios;4
2023;14;Córdoba;V20;Motociclista lesionado por colisión con peatón o animal;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;X59;Exposición a factores no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;70;San Juan;W73;Otros ahogamientos y sumersiones especificados;1;masculino;;;02.De 15 a 34 anios;3
2023;30;Entre Ríos;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;5
2023;78;Santa Cruz;V99;Accidente de transporte no especificado;2;femenino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;74;San Luis;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;66;Salta;V99;Accidente de transporte no especificado;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;2
2023;82;Santa Fe;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;5
2023;38;Jujuy;W86;Exposición a otras corrientes eléctricas especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;W74;Ahogamiento y sumersión no especificados;1;masculino;;;02.De 15 a 34 anios;3
2023;94;Tierra del Fuego, Antártida e Islas del Atlántico Sur;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;W74;Ahogamiento y sumersión no especificados;1;masculino;;;02.De 15 a 34 anios;8
2023;90;Tucumán;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;2
2023;6;Buenos Aires;W17;Otras caídas de un nivel a otro;1;masculino;;;02.De 15 a 34 anios;2
2023;50;Mendoza;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;5
2023;34;Formosa;Y09;Agresión por medios no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;X93;Agresión con disparo de arma corta;1;masculino;;;02.De 15 a 34 anios;2
2023;82;Santa Fe;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;2
2023;86;Santiago del Estero;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V58;Ocupante de camioneta o furgoneta lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;70;San Juan;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;1;masculino;;;02.De 15 a 34 anios;2
2023;10;Catamarca;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;7
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;2
2023;66;Salta;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;1
2023;42;La Pampa;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;4
2023;90;Tucumán;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;V64;Ocupante de vehículo de transporte pesado lesionado por colisión con otro vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;X99;Agresión con objeto cortante;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W87;Exposición a corriente eléctrica no especificada;2;femenino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;4
2023;50;Mendoza;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;3
2023;2;Ciudad Autónoma de Buenos Aires;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;74;San Luis;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W22;Golpe contra o golpeado por otros objetos;1;masculino;;;02.De 15 a 34 anios;1
2023;54;Misiones;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;86;Santiago del Estero;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;54;Misiones;V79;Ocupante de autobús lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;34;Formosa;X91;Agresión por ahorcamiento, estrangulamiento y sofocación;2;femenino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;W69;Ahogamiento y sumersión mientras se está en aguas naturales;1;masculino;;;02.De 15 a 34 anios;3
2023;18;Corrientes;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;4
2023;62;Río Negro;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;18;Corrientes;X59;Exposición a factores no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;V05;Peatón lesionado por colisión con tren o vehículo de rieles;2;femenino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;1;masculino;;;02.De 15 a 34 anios;1
2023;30;Entre Ríos;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;62;Río Negro;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;70;San Juan;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;W34;Disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V28;Motociclista lesionado en accidente de transporte sin colisión;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;2;femenino;;;02.De 15 a 34 anios;1
2023;42;La Pampa;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;42;La Pampa;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;02.De 15 a 34 anios;2
2023;14;Córdoba;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;2
2023;14;Córdoba;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;4
2023;50;Mendoza;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;Y05;Agresión sexual con fuerza corporal;2;femenino;;;02.De 15 a 34 anios;1
2023;54;Misiones;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;2
2023;99;Sin Información;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;2;femenino;;;02.De 15 a 34 anios;3
2023;74;San Luis;W80;Inhalación e ingestión de otros objetos que causan obstrucción de las vías respiratorias;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;X59;Exposición a factores no especificados;2;femenino;;;02.De 15 a 34 anios;3
2023;58;Neuquén;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;4
2023;14;Córdoba;Y09;Agresión por medios no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;62;Río Negro;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;50;Mendoza;V28;Motociclista lesionado en accidente de transporte sin colisión;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;W17;Otras caídas de un nivel a otro;1;masculino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;26;Chubut;W17;Otras caídas de un nivel a otro;1;masculino;;;02.De 15 a 34 anios;1
2023;38;Jujuy;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;Y09;Agresión por medios no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;90;Tucumán;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;7
2023;62;Río Negro;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;1;masculino;;;02.De 15 a 34 anios;1
2023;70;San Juan;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;1
2023;34;Formosa;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;5
2023;6;Buenos Aires;W84;Obstrucción no especificada de la respiración;2;femenino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;02.De 15 a 34 anios;1
2023;62;Río Negro;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;1;masculino;;;02.De 15 a 34 anios;3
2023;22;Chaco;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;W84;Obstrucción no especificada de la respiración;1;masculino;;;02.De 15 a 34 anios;2
2023;66;Salta;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;02.De 15 a 34 anios;5
2023;30;Entre Ríos;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;02.De 15 a 34 anios;1
2023;58;Neuquén;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;02.De 15 a 34 anios;1
2023;82;Santa Fe;W70;Ahogamiento y sumersión posterior a caída en aguas naturales;1;masculino;;;02.De 15 a 34 anios;1
2023;6;Buenos Aires;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;02.De 15 a 34 anios;2
2023;6;Buenos Aires;V19;Ciclista lesionado en otros accidentes de transporte, y en los no especificados.;1;masculino;;;02.De 15 a 34 anios;1
2023;66;Salta;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;02.De 15 a 34 anios;2
2023;70;San Juan;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;7
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;02.De 15 a 34 anios;2
2023;34;Formosa;X20;Contacto traumático con serpientes y lagartos venenosos;1;masculino;;;02.De 15 a 34 anios;1
2023;14;Córdoba;X99;Agresión con objeto cortante;1;masculino;;;02.De 15 a 34 anios;1
2023;22;Chaco;V20;Motociclista lesionado por colisión con peatón o animal;1;masculino;;;02.De 15 a 34 anios;1
